System Code,School Code,System Name,School Name,Number Received SGP,"Median
SGP",% Low Growth,% Typical Growth,% High Growth,Number Received SGP.1,"Median
SGP.1",% Low Growth.1,% Typical Growth.1,% High Growth.1
626,101,CHATTAHOOCHEE COUNTY,CHATTAHOOCHEE COUNTY EDUCATION CENT,34,28.5,61.76470588235294,14.705882352941176,23.529411764705884,34,32.5,52.94117647058823,26.470588235294116,20.58823529411765
627,106,CHATTOOGA COUNTY,LEROY MASSEY ELEMENTARY SCHOOL,98,47.5,33.673469387755105,40.816326530612244,25.510204081632654,98,26.5,57.142857142857146,27.551020408163264,15.306122448979592
627,2050,CHATTOOGA COUNTY,LYERLY ELEMENTARY SCHOOL,34,42,44.11764705882353,29.41176470588235,26.470588235294116,34,24.5,67.6470588235294,11.764705882352942,20.58823529411765
627,3050,CHATTOOGA COUNTY,MENLO ELEMENTARY SCHOOL,25,38,44,44,12,25,63,16,40,44
628,101,CHEROKEE COUNTY,CARMEL ELEMENTARY SCHOOL,127,63,25.19685039370079,29.921259842519685,44.881889763779526,127,39,44.09448818897638,29.921259842519685,25.984251968503937
628,104,CHEROKEE COUNTY,WOODSTOCK ELEMENTARY SCHOOL,178,51.5,31.46067415730337,31.46067415730337,37.07865168539326,178,52,29.213483146067414,38.20224719101124,32.58426966292135
628,105,CHEROKEE COUNTY,"WILLIAM G. HASTY, SR. ELEMENTARY SC",153,64,18.30065359477124,33.98692810457516,47.712418300653596,153,67,19.607843137254903,26.797385620915033,53.59477124183007
628,108,CHEROKEE COUNTY,AVERY ELEMENTARY SCHOOL,187,50,33.68983957219251,33.155080213903744,33.155080213903744,187,55,29.946524064171122,32.0855614973262,37.967914438502675
628,116,CHEROKEE COUNTY,INDIAN KNOLL ELEMENTARY,146,63.5,19.863013698630137,34.93150684931507,45.205479452054796,146,70,14.383561643835616,31.506849315068493,54.10958904109589
628,182,CHEROKEE COUNTY,JOHNSTON ELEMENTARY SCHOOL,71,45,39.436619718309856,32.394366197183096,28.169014084507044,71,30,57.74647887323944,26.760563380281692,15.492957746478874
628,189,CHEROKEE COUNTY,BOSTON ELEMENTARY SCHOOL,109,67,28.440366972477065,19.26605504587156,52.293577981651374,109,61,26.605504587155963,29.357798165137616,44.03669724770642
628,190,CHEROKEE COUNTY,MOUNTAIN ROAD ELEMENTARY SCHOOL,79,65,22.78481012658228,29.11392405063291,48.10126582278481,79,71,18.9873417721519,26.582278481012658,54.43037974683544
628,193,CHEROKEE COUNTY,SIXES ELEMENTARY SCHOOL,119,36,47.05882352941177,31.932773109243698,21.008403361344538,119,51,40.33613445378151,26.050420168067227,33.61344537815126
628,196,CHEROKEE COUNTY,BASCOMB ELEMENTARY SCHOOL,155,55,30.967741935483872,30.967741935483872,38.064516129032256,155,49,34.193548387096776,31.612903225806452,34.193548387096776
628,198,CHEROKEE COUNTY,R. M. MOORE ELEMENTARY SCHOOL,131,65,26.717557251908396,24.427480916030536,48.85496183206107,130,58.5,26.153846153846153,31.53846153846154,42.30769230769231
628,199,CHEROKEE COUNTY,HOLLY SPRINGS ELEMENTARY SCHOOL,114,44,40.35087719298246,30.70175438596491,28.94736842105263,114,50.5,30.70175438596491,36.8421052631579,32.45614035087719
628,203,CHEROKEE COUNTY,LIBERTY ELEMENTARY SCHOOL,169,58,23.076923076923077,34.319526627218934,42.603550295857985,169,62,20.71005917159763,31.952662721893493,47.337278106508876
628,213,CHEROKEE COUNTY,BALL GROUND ELEMENTARY SCHOOL,74,38,47.2972972972973,27.027027027027028,25.675675675675677,74,55,29.72972972972973,33.78378378378378,36.486486486486484
628,309,CHEROKEE COUNTY,LITTLE RIVER ELEM.,233,29,54.506437768240346,27.896995708154506,17.59656652360515,233,38,47.63948497854077,28.755364806866954,23.605150214592275
628,313,CHEROKEE COUNTY,CLARK CREEK ELEMENTARY SCHOOL,178,55,35.39325842696629,25.84269662921348,38.764044943820224,178,45,40.449438202247194,28.651685393258425,30.89887640449438
628,397,CHEROKEE COUNTY,ARNOLD MILL ELEMENTARY SCHOOL,130,44,31.53846153846154,43.84615384615385,24.615384615384617,130,49.5,26.153846153846153,40.76923076923077,33.07692307692308
628,505,CHEROKEE COUNTY,FREE HOME ELEMENTARY SCHOOL,49,40,38.775510204081634,40.816326530612244,20.408163265306122,49,21,63.265306122448976,24.489795918367346,12.244897959183673
628,509,CHEROKEE COUNTY,J. KNOX ELEMENTARY,146,55,30.136986301369863,28.767123287671232,41.0958904109589,146,56,27.397260273972602,36.3013698630137,36.3013698630137
628,606,CHEROKEE COUNTY,IGRAD VIRTUAL ACADEMY SCHOOL,3,--,--,--,--,3,--,--,--,--
628,1052,CHEROKEE COUNTY,CLAYTON ELEMENTARY SCHOOL,51,64,31.372549019607842,19.607843137254903,49.01960784313726,51,58,23.529411764705884,39.21568627450981,37.254901960784316
628,2054,CHEROKEE COUNTY,OAK GROVE ELEMENTARY SCHOOL,72,57,27.77777777777778,38.888888888888886,33.333333333333336,72,65.5,13.88888888888889,36.111111111111114,50
628,3052,CHEROKEE COUNTY,HICKORY FLAT ELEMENTARY SCHOOL,154,61,27.272727272727273,27.272727272727273,45.45454545454545,154,63.5,20.12987012987013,34.41558441558441,45.45454545454545
628,5052,CHEROKEE COUNTY,MACEDONIA ELEMENTARY SCHOOL,121,52,30.578512396694215,33.05785123966942,36.36363636363637,120,47,42.5,19.166666666666668,38.333333333333336
629,105,CLARKE COUNTY,ALPS ROAD ELEMENTARY SCHOOL,41,34,53.65853658536585,24.390243902439025,21.951219512195124,41,24,53.65853658536585,26.829268292682926,19.51219512195122
629,112,CLARKE COUNTY,JUDIA JACKSON HARRIS ELEMENTARY,53,35,49.056603773584904,26.41509433962264,24.528301886792452,53,62,11.320754716981131,43.39622641509434,45.283018867924525
629,178,CLARKE COUNTY,TIMOTHY ELEMENTARY SCHOOL,73,69,19.17808219178082,26.027397260273972,54.794520547945204,73,73,15.068493150684931,31.506849315068493,53.42465753424658
629,191,CLARKE COUNTY,CLEVELAND ROAD ELEMENTARY SCHOOL,39,40,46.15384615384615,33.333333333333336,20.512820512820515,39,32,51.282051282051285,25.641025641025642,23.076923076923077
629,205,CLARKE COUNTY,GAINES ELEMENTARY SCHOOL,56,43.5,41.07142857142857,35.714285714285715,23.214285714285715,56,56,33.92857142857143,30.357142857142858,35.714285714285715
629,291,CLARKE COUNTY,HOWARD B. STROUD ELEMENTARY SCHOOL,46,53.5,39.130434782608695,21.73913043478261,39.130434782608695,46,56,36.95652173913044,23.91304347826087,39.130434782608695
629,391,CLARKE COUNTY,WHIT DAVIS ROAD ELEMENTARY SCHOOL,53,35,47.16981132075472,28.30188679245283,24.528301886792452,53,26,58.490566037735846,32.075471698113205,9.433962264150944
629,1062,CLARKE COUNTY,WHITEHEAD ROAD ELEMENTARY SCHOOL,96,33,51.041666666666664,32.291666666666664,16.666666666666668,96,33,52.083333333333336,25,22.916666666666668
629,2056,CLARKE COUNTY,BARNETT SHOALS ELEMENTARY SCHOOL,63,43,46.03174603174603,28.571428571428573,25.396825396825395,63,49,30.158730158730158,38.095238095238095,31.746031746031747
629,2062,CLARKE COUNTY,WINTERVILLE ELEMENTARY SCHOOL,50,65.5,38,12,50,50,53,36,30,34
629,3056,CLARKE COUNTY,BARROW ELEMENTARY SCHOOL,66,54.5,25.757575757575758,42.42424242424242,31.818181818181817,65,54,32.30769230769231,27.692307692307693,40
629,3058,CLARKE COUNTY,FOWLER DRIVE ELEMENTARY SCHOOL,58,44,37.93103448275862,37.93103448275862,24.137931034482758,57,48,35.08771929824562,36.8421052631579,28.07017543859649
629,4060,CLARKE COUNTY,OGLETHORPE AVENUE ELEMENTARY SCHOOL,66,48.5,40.90909090909091,31.818181818181817,27.272727272727273,66,65,33.333333333333336,16.666666666666668,50
629,5056,CLARKE COUNTY,CHASE STREET ELEMENTARY SCHOOL,69,58,33.333333333333336,24.63768115942029,42.028985507246375,69,60,23.18840579710145,37.68115942028985,39.130434782608695
630,204,CLAY COUNTY,CLAY COUNTY ELEMENTARY,17,63,29.41176470588235,35.294117647058826,35.294117647058826,17,53,29.41176470588235,41.1764705882353,29.41176470588235
631,103,CLAYTON COUNTY,CALLAWAY ELEMENTARY SCHOOL,118,41.5,45.76271186440678,26.271186440677965,27.966101694915253,118,42,44.067796610169495,29.661016949152543,26.271186440677965
631,105,CLAYTON COUNTY,THURGOOD MARSHALL ELEMENTARY SCHOOL,133,50,31.57894736842105,42.10526315789474,26.31578947368421,133,61,23.30827067669173,31.57894736842105,45.11278195488722
631,173,CLAYTON COUNTY,KILPATRICK ELEMENTARY SCHOOL,98,58,28.571428571428573,28.571428571428573,42.857142857142854,98,60.5,21.428571428571427,32.6530612244898,45.91836734693877
631,175,CLAYTON COUNTY,BROWN ELEMENTARY SCHOOL,130,46,33.84615384615385,36.92307692307692,29.23076923076923,130,58.5,25.384615384615383,30.76923076923077,43.84615384615385
631,176,CLAYTON COUNTY,MOUNT ZION ELEMENTARY SCHOOL,182,53,34.065934065934066,30.21978021978022,35.714285714285715,182,52,31.318681318681318,31.318681318681318,37.362637362637365
631,181,CLAYTON COUNTY,POINTE SOUTH ELEMENTARY SCHOOL,77,56,35.064935064935064,27.272727272727273,37.66233766233766,77,42,36.36363636363637,38.96103896103896,24.675324675324674
631,195,CLAYTON COUNTY,RIVER'S EDGE ELEMENTARY SCHOOL,114,49.5,33.333333333333336,31.57894736842105,35.08771929824562,114,50,34.21052631578947,31.57894736842105,34.21052631578947
631,199,CLAYTON COUNTY,HAWTHORNE ELEMENTARY SCHOOL,141,50,34.04255319148936,31.20567375886525,34.751773049645394,140,43,42.142857142857146,29.285714285714285,28.571428571428573
631,200,CLAYTON COUNTY,ROBERTA T. SMITH ELEMENTARY SCHOOL,152,56.5,29.605263157894736,36.18421052631579,34.21052631578947,152,60.5,28.94736842105263,27.63157894736842,43.421052631578945
631,203,CLAYTON COUNTY,HARPER ELEMENTARY SCHOOL,95,57,23.157894736842106,41.05263157894737,35.78947368421053,95,48,32.63157894736842,29.473684210526315,37.89473684210526
631,204,CLAYTON COUNTY,"MARTIN LUTHER KING, JR. ELEMENTARY",77,58,29.87012987012987,29.87012987012987,40.25974025974026,77,70,28.571428571428573,19.48051948051948,51.94805194805195
631,276,CLAYTON COUNTY,OLIVER ELEMENTARY SCHOOL,94,62,26.595744680851062,27.659574468085108,45.744680851063826,93,52,27.956989247311828,34.40860215053763,37.634408602150536
631,295,CLAYTON COUNTY,LAKE RIDGE ELEMENTARY SCHOOL,78,49.5,41.02564102564103,16.666666666666668,42.30769230769231,78,69.5,21.794871794871796,23.076923076923077,55.12820512820513
631,304,CLAYTON COUNTY,JAMES JACKSON ELEMENTARY SCHOOL,73,53,34.24657534246575,23.28767123287671,42.465753424657535,73,66,28.767123287671232,20.54794520547945,50.68493150684932
631,305,CLAYTON COUNTY,KEMP ELEM SCHOOL,192,61,23.958333333333332,31.25,44.791666666666664,192,75,18.75,22.395833333333332,58.854166666666664
631,307,CLAYTON COUNTY,UNIDOS DUAL LANGUAGE SCHOOL,52,77.5,11.538461538461538,21.153846153846153,67.3076923076923,52,63.5,21.153846153846153,30.76923076923077,48.07692307692308
631,379,CLAYTON COUNTY,MICHELLE OBAMA STEM ELEMENTARY ACAD,134,47.5,35.82089552238806,39.55223880597015,24.62686567164179,134,47,38.059701492537314,35.07462686567164,26.865671641791046
631,380,CLAYTON COUNTY,KAY R PACE ELEMENTARY SCHOOL OF THE,82,64.5,19.51219512195122,31.70731707317073,48.78048780487805,82,66,21.951219512195124,26.829268292682926,51.21951219512195
631,1050,CLAYTON COUNTY,ANDERSON ELEMENTARY SCHOOL,93,52,33.333333333333336,36.55913978494624,30.107526881720432,93,51,33.333333333333336,36.55913978494624,30.107526881720432
631,1052,CLAYTON COUNTY,EAST CLAYTON ELEMENTARY SCHOOL,94,40,40.42553191489362,38.297872340425535,21.27659574468085,94,51,31.914893617021278,30.851063829787233,37.234042553191486
631,1058,CLAYTON COUNTY,LEE STREET ELEMENTARY SCHOOL,77,58,31.16883116883117,27.272727272727273,41.55844155844156,77,60,19.48051948051948,40.25974025974026,40.25974025974026
631,1060,CLAYTON COUNTY,NORTHCUTT ELEMENTARY SCHOOL,88,49,35.22727272727273,35.22727272727273,29.545454545454547,87,41,36.7816091954023,29.885057471264368,33.333333333333336
631,1062,CLAYTON COUNTY,TARA ELEMENTARY SCHOOL,81,59,22.22222222222222,35.80246913580247,41.97530864197531,81,69,16.049382716049383,30.864197530864196,53.08641975308642
631,1550,CLAYTON COUNTY,ARNOLD ELEMENTARY SCHOOL,67,64,16.417910447761194,34.32835820895522,49.25373134328358,67,80,11.940298507462687,20.895522388059703,67.16417910447761
631,2058,CLAYTON COUNTY,MORROW ELEMENTARY SCHOOL,78,59.5,34.61538461538461,20.512820512820515,44.87179487179487,78,36,44.87179487179487,29.487179487179485,25.641025641025642
631,2060,CLAYTON COUNTY,RIVERDALE ELEMENTARY SCHOOL,90,55.5,27.77777777777778,36.666666666666664,35.55555555555556,90,63.5,23.333333333333332,30,46.666666666666664
631,2062,CLAYTON COUNTY,WEST CLAYTON ELEMENTARY SCHOOL,58,36.5,48.275862068965516,27.586206896551722,24.137931034482758,58,50,29.310344827586206,37.93103448275862,32.758620689655174
631,2554,CLAYTON COUNTY,FOUNTAIN ELEMENTARY SCHOOL,76,56,22.36842105263158,39.473684210526315,38.1578947368421,76,55,28.94736842105263,38.1578947368421,32.89473684210526
631,3054,CLAYTON COUNTY,HAYNIE ELEMENTARY SCHOOL,131,53,27.480916030534353,36.6412213740458,35.87786259541985,131,47,35.11450381679389,29.770992366412212,35.11450381679389
631,4050,CLAYTON COUNTY,CHURCH STREET ELEMENTARY SCHOOL,101,52,32.67326732673267,39.603960396039604,27.722772277227723,102,47,39.21568627450981,32.35294117647059,28.431372549019606
631,4056,CLAYTON COUNTY,LAKE CITY ELEMENTARY SCHOOL,77,45,38.96103896103896,32.467532467532465,28.571428571428573,77,23,63.63636363636363,23.376623376623378,12.987012987012987
631,4060,CLAYTON COUNTY,SUDER ELEMENTARY SCHOOL,93,58,29.032258064516128,31.182795698924732,39.784946236559136,92,73.5,16.304347826086957,23.91304347826087,59.78260869565217
631,5052,CLAYTON COUNTY,EDMONDS ELEMENTARY SCHOOL,80,63,23.75,28.75,47.5,80,52.5,27.5,33.75,38.75
631,5054,CLAYTON COUNTY,HUIE ELEMENTARY SCHOOL,79,48,35.44303797468354,29.11392405063291,35.44303797468354,78,52,29.487179487179485,30.76923076923077,39.743589743589745
631,5056,CLAYTON COUNTY,WILLIAM M. MCGARRAH ELEMENTARY SCHO,72,49.5,41.666666666666664,22.22222222222222,36.111111111111114,72,58,29.166666666666668,36.111111111111114,34.72222222222222
631,5060,CLAYTON COUNTY,SWINT ELEMENTARY SCHOOL,87,42,43.67816091954023,21.839080459770116,34.48275862068966,87,55,29.885057471264368,28.735632183908045,41.37931034482759
632,101,CLINCH COUNTY,CLINCH COUNTY ELEMENTARY SCHOOL,80,52,42.5,25,32.5,80,65,23.75,26.25,50
633,102,COBB COUNTY,CITY VIEW ELEMENTARY SCHOOL,135,41,44.44444444444444,34.074074074074076,21.48148148148148,135,28,57.77777777777778,25.925925925925927,16.296296296296298
633,104,COBB COUNTY,BULLARD ELEMENTARY SCHOOL,129,55,25.58139534883721,34.883720930232556,39.53488372093023,129,63,27.131782945736433,25.58139534883721,47.286821705426355
633,109,COBB COUNTY,PICKETTS MILL ELEMENTARY SCHOOL,101,57,24.752475247524753,34.65346534653465,40.59405940594059,101,78,14.851485148514852,22.77227722772277,62.37623762376238
633,114,COBB COUNTY,EAST SIDE ELEMENTARY SCHOOL,176,45,33.52272727272727,36.36363636363637,30.113636363636363,176,48,35.22727272727273,36.36363636363637,28.40909090909091
633,117,COBB COUNTY,CLARKDALE ELEMENTARY SCHOOL,122,53,25.40983606557377,32.78688524590164,41.80327868852459,122,23,67.21311475409836,17.21311475409836,15.573770491803279
633,118,COBB COUNTY,MABLETON ELEMENTARY SCHOOL,141,49,37.5886524822695,36.87943262411348,25.53191489361702,141,28,56.02836879432624,32.6241134751773,11.347517730496454
633,173,COBB COUNTY,BIRNEY ELEMENTARY SCHOOL,85,57,30.58823529411765,29.41176470588235,40,85,39,47.05882352941177,29.41176470588235,23.529411764705884
633,180,COBB COUNTY,STILL ELEMENTARY SCHOOL,114,43.5,39.473684210526315,36.8421052631579,23.68421052631579,114,54.5,31.57894736842105,29.82456140350877,38.59649122807018
633,181,COBB COUNTY,TRITT ELEMENTARY SCHOOL,121,40,41.32231404958678,32.231404958677686,26.446280991735538,121,41,37.1900826446281,28.925619834710744,33.88429752066116
633,185,COBB COUNTY,GARRISON MILL ELEMENTARY SCHOOL,100,42.5,40,33,27,99,54,30.303030303030305,34.343434343434346,35.35353535353536
633,187,COBB COUNTY,KEHELEY ELEMENTARY SCHOOL,54,57,22.22222222222222,38.888888888888886,38.888888888888886,54,69.5,25.925925925925927,20.37037037037037,53.7037037037037
633,189,COBB COUNTY,BAKER ELEMENTARY SCHOOL,124,65.5,21.774193548387096,28.225806451612904,50,123,58,25.203252032520325,40.65040650406504,34.146341463414636
633,190,COBB COUNTY,DOWELL ELEMENTARY SCHOOL,109,48,34.862385321100916,34.862385321100916,30.275229357798164,109,37,46.788990825688074,38.53211009174312,14.678899082568808
633,191,COBB COUNTY,VARNER ELEMENTARY SCHOOL,127,48,34.645669291338585,29.921259842519685,35.43307086614173,127,61,28.346456692913385,27.559055118110237,44.09448818897638
633,194,COBB COUNTY,HAYES ELEMENTARY SCHOOL,132,54,30.303030303030305,35.60606060606061,34.09090909090909,132,62.5,22.727272727272727,31.818181818181817,45.45454545454545
633,197,COBB COUNTY,VAUGHAN ELEMENTARY SCHOOL,109,53,32.11009174311926,27.522935779816514,40.36697247706422,109,46,36.69724770642202,33.027522935779814,30.275229357798164
633,198,COBB COUNTY,CHALKER ELEMENTARY SCHOOL,104,45.5,36.53846153846154,35.57692307692308,27.884615384615383,102,40,45.09803921568628,29.41176470588235,25.49019607843137
633,199,COBB COUNTY,NICKAJACK ELEMENTARY SCHOOL,158,50,35.44303797468354,31.645569620253166,32.91139240506329,159,43,40.25157232704402,36.477987421383645,23.270440251572328
633,203,COBB COUNTY,KEMP ELEMENTARY SCHOOL,163,50,38.65030674846626,25.153374233128833,36.19631901840491,163,40,44.171779141104295,33.12883435582822,22.699386503067483
633,204,COBB COUNTY,PITNER ELEMENTARY SCHOOL,117,45,38.46153846153846,29.05982905982906,32.47863247863248,115,46,40,32.17391304347826,27.82608695652174
633,207,COBB COUNTY,AUSTELL ELEMENTARY SCHOOL,51,48,33.333333333333336,39.21568627450981,27.45098039215686,51,50,29.41176470588235,43.13725490196079,27.45098039215686
633,214,COBB COUNTY,SMYRNA ELEMENTARY SCHOOL,131,53,35.87786259541985,25.954198473282442,38.16793893129771,131,70,22.900763358778626,21.374045801526716,55.725190839694655
633,273,COBB COUNTY,KINCAID ELEMENTARY SCHOOL,105,59,26.666666666666668,29.523809523809526,43.80952380952381,105,49,35.23809523809524,33.333333333333336,31.428571428571427
633,278,COBB COUNTY,MOUNT BETHEL ELEMENTARY SCHOOL,155,53,32.25806451612903,32.25806451612903,35.483870967741936,155,58,25.806451612903224,32.25806451612903,41.935483870967744
633,287,COBB COUNTY,LEWIS ELEMENTARY SCHOOL,91,48,35.16483516483517,35.16483516483517,29.67032967032967,91,76,12.087912087912088,26.373626373626372,61.53846153846154
633,288,COBB COUNTY,MOUNTAIN VIEW ELEMENTARY SCHOOL,141,62,26.95035460992908,26.95035460992908,46.09929078014184,141,61,29.078014184397162,26.24113475177305,44.680851063829785
633,289,COBB COUNTY,ADDISON ELEMENTARY SCHOOL,82,61.5,26.829268292682926,32.926829268292686,40.24390243902439,81,77,14.814814814814815,20.987654320987655,64.19753086419753
633,291,COBB COUNTY,SHALLOWFORD FALLS ELEMENTARY SCHOOL,97,37,47.422680412371136,25.77319587628866,26.804123711340207,97,49,41.23711340206186,30.927835051546392,27.835051546391753
633,292,COBB COUNTY,FORD ELEMENTARY SCHOOL,119,50,29.41176470588235,31.932773109243698,38.65546218487395,119,50,31.932773109243698,34.45378151260504,33.61344537815126
633,297,COBB COUNTY,FREY ELEMENTARY SCHOOL,128,56.5,28.125,32.8125,39.0625,128,41,42.96875,32.8125,24.21875
633,298,COBB COUNTY,CHEATHAM HILL ELEMENTARY SCHOOL,172,52.5,32.55813953488372,30.813953488372093,36.627906976744185,172,36.5,45.93023255813954,30.813953488372093,23.25581395348837
633,302,COBB COUNTY,ACWORTH INTERMEDIATE SCHOOL,114,53,36.8421052631579,26.31578947368421,36.8421052631579,114,48.5,35.96491228070175,31.57894736842105,32.45614035087719
633,307,COBB COUNTY,RIVERSIDE ELEMENTARY SCHOOL,89,53,28.089887640449437,33.70786516853933,38.20224719101124,89,48,37.07865168539326,23.59550561797753,39.325842696629216
633,375,COBB COUNTY,MURDOCK ELEMENTARY SCHOOL,159,44,42.76729559748428,28.930817610062892,28.30188679245283,159,41,39.62264150943396,37.106918238993714,23.270440251572328
633,378,COBB COUNTY,ROCKY MOUNT ELEMENTARY SCHOOL,91,67,26.373626373626372,21.978021978021978,51.64835164835165,91,49,38.46153846153846,30.76923076923077,30.76923076923077
633,388,COBB COUNTY,DAVIS ELEMENTARY SCHOOL,101,49,27.722772277227723,43.56435643564357,28.712871287128714,101,45,39.603960396039604,29.702970297029704,30.693069306930692
633,391,COBB COUNTY,NICHOLSON ELEMENTARY SCHOOL,70,51,30,42.857142857142854,27.142857142857142,69,36,44.927536231884055,37.68115942028985,17.391304347826086
633,397,COBB COUNTY,GREEN ACRES ELEMENTARY SCHOOL,74,39,41.891891891891895,35.13513513513514,22.972972972972972,74,46,39.189189189189186,24.324324324324323,36.486486486486484
